10836,0,2,1004,1002,1027,"0,0,0,1,1",7,1,2,7,1,,,1006,"1,2,3"
10837,0,2,1012,1007,1025,"0,0,1,0,0",5,1,5,4,6,1001,1002,1002/1003,"1,1,1"
10838,0,1,1006,1021,1007,"0,0,1,0,0",7,1,4,2,5,,1002,1002,"1,1,2"
10839,0,2,1011,1022,1015,"0,0,0,1,1",5,1,4,7,3,1006,,1002,"1,1,2"
10840,0,2,1014,1016,1001,"0,1,0,0,1",6,0,6,2,5,1002,1003,,"1,1,5"
10841,0,2,1012,1013,1017,"0,1,0,0,1",4,0,6,5,7,1001,1003/1004,1002+1005,"1,1,1"
10844,0,1,1002,1006,1021,"0,0,1,0,0",8,1,3,2,4,,,1002,"1,2,3"
10845,0,1,1010,1007,1004,"0,1,0,0,1",7,0,4,3,5,,1002,,"1,1,2"
10846,0,2,1019,1007,1013,"0,0,0,0,3",6,1,6,2,3,,1002,1003/1004,"1,1,4"
10848,0,2,1003,1017,1015,"0,1,0,0,1",5,0,6,4,5,,1002+1005,1002,"1,1,2"
10851,0,1,1010,1018,1006,"0,0,0,1,1",8,1,3,1,6,,,,"1,1,5"
10855,0,3,1018,1001,1011,"0,0,1,0,0",9,1,1,4,2,,,1006,"1,5,5"
10856,0,2,1002,1015,1023,"0,0,0,0,3",6,1,6,2,3,,1002,,"1,2,3"
10858,0,2,1001,1013,1006,"0,1,0,0,1",8,0,4,1,5,,1003/1004,,"1,1,5"
10860,0,2,1006,1016,1014,"0,1,0,0,1",5,0,6,3,7,,1003,1002,"1,1,1"
10861,0,1,1009,1021,1007,"0,0,0,1,1",6,1,6,1,5,1002,1002,1002,"1,1,2"
10862,0,1,1004,1002,1007,"0,1,0,0,1",8,0,3,4,2,,,1002,"1,2,3"
10863,0,2,1017,1015,1006,"0,1,0,0,1",5,0,5,5,6,1002+1005,1002,,"1,1,1"
10870,0,2,1014,1017,1006,"0,1,0,0,1",5,0,5,6,4,1002,1002+1005,,"1,1,1"
10871,0,1,1009,1008,1002,"0,1,0,0,1",7,0,5,2,4,1002,,,"1,1,3"
10872,0,2,1013,1010,1019,"0,0,0,1,1",6,1,6,1,5,1003/1004,,,"1,1,4"
10873,0,1,1021,1004,1002,"0,0,0,1,1",8,1,3,3,2,1002,,,"2,2,3"
10874,0,2,1021,1015,1012,"0,0,0,1,1",5,1,5,3,8,1002,1002,1001,"1,1,2"
10875,0,2,1006,1003,1016,"0,1,0,0,1",7,0,4,1,9,,,1003,"1,1,2"
10876,0,2,1014,1016,1016,"0,1,0,0,1",3,0,9,2,8,1002,1003,1003,"1,1,1"
10878,0,2,1003,1014,1004,"0,1,0,0,1",7,0,4,4,3,,1002,,"1,2,2"
10880,0,2,1024,1015,1013,"0,0,0,0,3",4,1,7,4,4,1005,1002,1003/1004,"1,1,1"
10882,0,2,1001,1014,1004,"0,1,0,0,1",8,0,3,4,2,,1002,,"1,2,5"
10883,0,1,1002,1011,1004,"0,1,0,0,1",8,0,1,7,2,,1006,,"1,2,3"
10884,0,2,1019,1014,1007,"0,0,0,0,3",6,1,5,4,2,,1002,1002,"1,1,4"
10886,0,2,1003,1015,1008,"0,1,0,0,1",6,0,6,2,5,,1002,,"1,1,2"
10888,0,2,1014,1011,1009,"0,1,0,0,1",5,0,5,6,4,1002,1006,1002,"1,1,1"
10889,0,2,1009,1016,1013,"0,1,0,0,1",4,0,9,0,8,1002,1003,1003/1004,"1,1,1"
10893,0,1,1020,1010,1009,"0,0,0,1,1",7,1,4,0,9,,,1002,"1,1,3"
10896,0,2,1011,1016,1016,"0,1,0,0,1",4,0,6,4,9,1006,1003,1003,"1,1,1"
10897,0,2,1010,1026,1011,"0,0,1,0,0",5,1,5,4,6,,1002/1003,1006,"1,1,1"
10898,0,2,1006,1014,1017,"0,1,0,0,1",5,0,5,6,4,,1002,1002+1005,"1,1,1"
10899,0,2,1007,1024,1017,"0,0,0,1,1",5,1,4,7,3,1002,1005,1002+1005,"1,1,1"
10900,0,2,1015,1014,1012,"0,1,0,0,1",4,0,6,5,7,1002,1002,1001,"1,1,1"
10901,0,2,1008,1017,1023,"0,0,0,0,3",5,1,6,4,3,,1002+1005,,"1,1,2"
10902,0,2,1014,1016,1024,"0,0,0,1,1",4,1,6,5,5,1002,1003,1005,"1,1,1"
10903,0,2,1009,1010,1027,"0,0,1,0,0",5,1,5,4,6,1002,,1006,"1,1,1"
10904,0,2,1014,1004,1010,"0,1,0,0,1",6,0,5,4,4,1002,,,"1,1,2"
10905,0,2,1017,1008,1011,"0,1,0,0,1",5,0,4,8,3,1002+1005,,1006,"1,1,1"
10907,0,2,1008,1015,1001,"0,1,0,0,1",7,0,5,2,4,,1002,,"1,1,5"
10909,0,2,1015,1007,1011,"0,1,0,0,1",5,0,5,6,4,1002,1002,1006,"1,1,1"
10910,0,2,1008,1017,1020,"0,0,1,0,0",6,1,4,4,5,,1002+1005,,"1,1,3"
10911,0,2,1020,1014,1011,"0,0,1,0,0",6,1,3,6,4,,1002,1006,"1,1,3"
10912,0,1,1008,1007,1011,"0,1,0,0,1",6,0,4,6,3,,1002,1006,"1,1,1"
10913,0,2,1016,1023,1002,"0,0,0,1,1",6,1,6,1,5,1003,,,"1,2,3"
10915,0,2,1001,1014,1024,"0,0,0,1,1",7,1,3,5,2,,1002,1005,"1,1,5"
10916,0,2,1014,1026,1009,"0,0,0,0,3",4,1,8,2,5,1002,1002/1003,1002,"1,1,1"
10917,0,2,1014,1017,1019,"0,0,0,0,3",5,1,5,6,2,1002,1002+1005,,"1,1,4"
10918,0,2,1002,1014,1024,"0,0,0,0,3",6,1,4,6,1,,1002,1005,"1,1,3"
10919,0,2,1027,1008,1002,"0,0,0,0,3",6,1,4,6,1,1006,,,"1,1,3"
10920,0,2,1003,1017,1022,"0,0,0,1,1",6,1,4,5,3,,1002+1005,,"1,2,2"
10921,0,2,1011,1025,1017,"0,0,0,0,3",4,1,5,8,2,1006,1002/1003,1002+1005,"1,1,1"
10922,0,2,1022,1011,1015,"0,0,0,1,1",5,1,4,7,3,,1006,1002,"1,1,2"
10924,0,2,1014,1004,1001,"0,1,0,0,1",8,0,3,4,2,1002,,,"1,2,5"
10926,0,2,1023,1003,1014,"0,0,0,0,3",6,1,6,2,3,,,1002,"1,2,2"
10931,0,2,1016,1021,1002,"0,0,0,1,1",6,1,6,1,5,1003,1002,,"1,2,3"
10934,0,1,1007,1022,1012,"0,0,0,1,1",6,1,3,5,6,1002,,1001,"1,1,2"
10935,0,3,1001,1002,1019,"0,0,1,0,0",10,1,1,2,2,,,,"3,4,5"
10936,0,2,1023,1008,1015,"0,0,0,0,3",5,1,7,2,4,,,1002,"1,1,2"
10939,0,2,1022,1017,1015,"0,0,0,0,3",4,1,6,6,3,,1002+1005,1002,"1,1,2"
10940,0,1,1003,1007,1007,"0,1,0,0,1",7,0,5,2,4,,1002,1002,"1,1,2"
10941,0,2,1018,1013,1001,"0,0,0,0,3",8,1,5,0,2,,1003/1004,,"1,5,5"
10942,0,2,1013,1003,1010,"0,1,0,0,1",6,0,7,0,6,1003/1004,,,"1,1,2"
10943,0,2,1013,1008,1019,"0,0,0,0,3",6,1,6,2,3,1003/1004,,,"1,1,4"
10945,0,2,1002,1006,1013,"0,1,0,0,1",7,0,5,2,4,,,1003/1004,"1,1,3"
10946,0,2,1020,1002,1013,"0,0,0,1,1",7,1,5,1,4,,,1003/1004,"1,3,3"
10948,0,2,1013,1008,1012,"0,1,0,0,1",5,0,6,3,7,1003/1004,,1001,"1,1,1"
10951,0,2,1016,1013,1006,"0,1,0,0,1",5,0,7,1,8,1003,1003/1004,,"1,1,1"
10953,0,2,1017,1024,1014,"0,0,0,0,3",4,1,5,8,2,1002+1005,1005,1002,"1,1,1"
10955,0,2,1026,1013,1005,"0,0,1,0,0",5,1,7,0,8,1002/1003,1003/1004,1001,"1,1,1"
10957,0,2,1020,1003,1017,"0,0,1,0,0",7,1,3,3,6,,,1002+1005,"1,2,3"
10960,0,2,1021,1004,1016,"0,0,1,0,0",6,1,5,2,6,1002,,1003,"1,2,2"
10961,0,2,1024,1014,1011,"0,0,0,1,1",5,1,3,9,2,1005,1002,1006,"1,1,1"
10962,0,2,1003,1014,1026,"0,0,0,0,3",5,1,7,2,4,,1002,1002/1003,"1,1,2"
10963,0,1,1002,1004,1008,"0,1,0,0,1",8,0,3,4,2,,,,"1,2,3"
10964,0,1,1011,1010,1009,"0,1,0,0,1",6,0,4,4,7,1006,,1002,"1,1,1"
10965,0,1,1002,1011,1024,"0,0,1,0,0",7,1,1,8,2,,1006,1005,"1,1,3"
10966,0,2,1017,1014,1006,"0,1,0,0,1",5,0,5,6,4,1002+1005,1002,,"1,1,1"
10967,0,2,1019,1016,1003,"0,0,0,1,1",7,1,4,1,7,,1003,,"1,2,4"
10968,0,1,1006,1008,1008,"0,1,0,0,1",7,0,4,3,5,,,,"1,1,1"
10970,0,2,1014,1004,1003,"0,1,0,0,1",7,0,4,4,3,1002,,,"1,2,2"
10973,0,2,1026,1004,1003,"0,0,1,0,0",7,1,4,2,5,1002/1003,,,"1,2,2"
10974,0,2,1022,1013,1016,"0,0,0,0,3",4,1,8,2,5,,1003/1004,1003,"1,1,2"
10975,0,1,1002,1022,1011,"0,0,0,1,1",7,1,2,7,1,,,1006,"1,2,3"
10976,0,2,1001,1015,1012,"0,1,0,0,1",7,0,3,3,8,,1002,1001,"1,1,5"
10977,0,2,1014,1016,1021,"0,0,0,0,3",4,1,8,2,5,1002,1003,1002,"1,1,2"
10978,0,2,1021,1016,1004,"0,0,1,0,0",6,1,5,2,6,1002,1003,,"1,2,2"
10980,0,2,1025,1004,1007,"0,0,0,0,3",6,1,5,4,2,1002/1003,,1002,"1,1,2"
10982,0,2,1016,1016,1003,"0,1,0,0,1",5,0,7,0,10,1003,1003,,"1,1,2"
10983,0,2,1015,1002,1003,"0,1,0,0,1",7,0,5,2,4,1002,,,"1,2,3"
10985,0,2,1009,1014,1006,"0,1,0,0,1",6,0,5,3,6,1002,1002,,"1,1,1"
10986,0,3,1001,1018,1001,"0,0,1,0,0",11,1,1,0,2,,,,"5,5,5"
10987,0,1,1010,1009,1021,"0,0,1,0,0",6,1,6,0,7,,1002,1002,"1,1,2"
10989,0,2,1016,1003,1008,"0,1,0,0,1",6,0,6,1,7,1003,,,"1,1,2"
10992,0,2,1010,1023,1016,"0,0,1,0,0",5,1,7,0,8,,,1003,"1,1,2"
10994,0,2,1010,1025,1007,"0,0,0,0,3",5,1,7,2,4,,1002/1003,1002,"1,1,1"
10997,0,1,1007,1007,1005,"0,1,0,0,1",7,0,4,2,7,1002,1002,1001,"1,1,1"
20001,1,2,1006,1027,1003,"0,0,0,1,1",7,1,2,5,5,,1006,,"1,1,2"
20004,1,2,1017,1015,1026,"0,0,0,0,3",3,1,8,4,5,1002+1005,1002,1002/1003,"1,1,1"
20005,1,2,1010,1015,1004,"0,1,0,0,1",6,0,5,3,6,,1002,,"1,1,2"
20008,1,2,1004,1016,1016,"0,1,0,0,1",5,0,6,2,9,,1003,1003,"1,1,2"
20010,1,2,1012,1022,1017,"0,0,1,0,0",5,1,3,7,6,1001,,1002+1005,"1,1,2"
20011,1,2,1026,1013,1006,"0,0,0,1,1",5,1,7,1,6,1002/1003,1003/1004,,"1,1,1"
20012,1,1,1023,1011,1007,"0,0,0,1,1",6,1,4,5,3,,1006,1002,"1,1,2"
20013,1,1,1010,1002,1008,"0,1,0,0,1",7,0,5,2,4,,,,"1,1,3"
20014,1,1,1021,1008,1004,"0,0,0,1,1",7,1,4,3,3,1002,,,"1,2,2"
20015,1,2,1026,1006,1013,"0,0,0,1,1",5,1,7,1,6,1002/1003,,1003/1004,"1,1,1"
20016,1,2,1017,1002,1009,"0,1,0,0,1",6,0,5,4,4,1002+1005,,1002,"1,1,3"
20017,1,3,1018,1001,1006,"0,0,0,1,1",10,1,1,1,4,,,,"1,5,5"
20018,1,2,1018,1007,1017,"0,0,0,0,3",6,1,5,4,2,,1002,1002+1005,"1,1,5"
20021,1,2,1016,1016,1026,"0,0,1,0,0",3,1,9,0,10,1003,1003,1002/1003,"1,1,1"
20022,1,3,1001,1018,1003,"0,0,1,0,0",10,1,2,0,3,,,,"2,5,5"
20025,1,2,1008,1012,1014,"0,1,0,0,1",5,0,5,5,6,,1001,1002,"1,1,1"
20026,1,1,1002,1011,1011,"0,1,0,0,1",7,0,1,9,2,,1006,1006,"1,1,3"
20027,1,3,1009,1023,1001,"0,0,1,0,0",8,1,4,0,5,1002,,,"1,2,5"
20028,1,2,1027,1016,1015,"0,0,0,1,1",3,1,7,5,6,1006,1003,1002,"1,1,1"
20029,1,2,1019,1010,1017,"0,0,1,0,0",6,1,4,4,5,,,1002+1005,"1,1,4"
20030,1,1,1009,1003,1022,"0,0,1,0,0",7,1,4,2,5,1002,,,"1,2,2"
20031,1,2,1009,1014,1026,"0,0,0,0,3",4,1,8,2,5,1002,1002,1002/1003,"1,1,1"
20032,1,2,1011,1027,1014,"0,0,0,0,3",4,1,4,10,1,1006,1006,1002,"1,1,1"
20033,1,2,1017,1007,1009,"0,1,0,0,1",5,0,6,4,5,1002+1005,1002,1002,"1,1,1"
20034,1,1,1008,1008,1024,"0,0,0,1,1",6,1,4,5,3,,,1005,"1,1,1"
20035,1,2,1011,1017,1006,"0,1,0,0,1",6,0,2,8,5,1006,1002+1005,,"1,1,1"
20037,1,2,1025,1017,1003,"0,0,0,0,3",5,1,6,4,3,1002/1003,1002+1005,,"1,1,2"
20038,1,2,1010,1023,1017,"0,0,0,1,1",5,1,6,3,5,,,1002+1005,"1,1,2"
20040,1,2,1007,1006,1027,"0,0,1,0,0",6,1,3,6,4,1002,,1006,"1,1,1"
20041,1,2,1010,1017,1006,"0,1,0,0,1",6,0,4,4,7,,1002+1005,,"1,1,1"
20042,1,2,1006,1018,1013,"0,0,0,1,1",7,1,5,1,4,,,1003/1004,"1,1,5"
20043,1,2,1023,1004,1015,"0,0,0,1,1",6,1,5,3,4,,,1002,"1,2,2"
20045,1,1,1011,1018,1008,"0,0,0,1,1",7,1,3,5,2,1006,,,"1,1,5"
20046,1,2,1003,1014,1010,"0,1,0,0,1",6,0,6,2,5,,1002,,"1,1,2"
20048,1,2,1012,1015,1015,"0,1,0,0,1",4,0,6,4,9,1001,1002,1002,"1,1,1"
20050,1,2,1004,1010,1015,"0,1,0,0,1",6,0,5,3,6,,,1002,"1,1,2"
20051,1,1,1010,1023,1004,"0,0,1,0,0",7,1,4,2,5,,,,"1,2,2"
20052,1,1,1004,1023,1003,"0,0,1,0,0",8,1,3,2,4,,,,"2,2,2"
20053,1,2,1006,1009,1014,"0,1,0,0,1",6,0,5,3,6,,1002,1002,"1,1,1"
20057,1,2,1008,1014,1024,"0,0,0,0,3",5,1,5,6,2,,1002,1005,"1,1,1"
20062,1,2,1002,1006,1017,"0,1,0,0,1",7,0,3,5,4,,,1002+1005,"1,1,3"
20063,1,2,1006,1007,1026,"0,0,1,0,0",6,1,5,2,6,,1002,1002/1003,"1,1,1"
20064,1,2,1010,1009,1027,"0,0,1,0,0",5,1,5,4,6,,1002,1006,"1,1,1"
20066,1,2,1009,1027,1007,"0,0,0,1,1",5,1,5,5,4,1002,1006,1002,"1,1,1"
20067,1,1,1019,1009,1008,"0,0,1,0,0",7,1,4,2,5,,1002,,"1,1,4"
20070,1,2,1007,1025,1012,"0,0,1,0,0",5,1,5,4,6,1002,1002/1003,1001,"1,1,1"
20071,1,2,1011,1015,1027,"0,0,0,1,1",4,1,4,9,3,1006,1002,1006,"1,1,1"
20074,1,2,1027,1003,1016,"0,0,1,0,0",5,1,5,4,6,1006,,1003,"1,1,2"
20075,1,3,1009,1021,1001,"0,0,1,0,0",8,1,4,0,5,1002,1002,,"1,2,5"
20080,1,2,1017,1011,1024,"0,0,1,0,0",5,1,2,10,3,1002+1005,1006,1005,"1,1,1"
20083,1,2,1025,1004,1004,"0,0,0,1,1",7,1,3,5,2,1002/1003,,,"1,2,2"
20086,1,2,1009,1010,1025,"0,0,0,1,1",5,1,7,1,6,1002,,1002/1003,"1,1,1"
20087,1,2,1001,1013,1005,"0,1,0,0,1",8,0,4,0,7,,1003/1004,1001,"1,1,5"
20088,1,2,1017,1017,1021,"0,0,0,0,3",4,1,6,6,3,1002+1005,1002+1005,1002,"1,1,2"
20092,1,2,1009,1027,1005,"0,0,0,1,1",6,1,3,4,8,1002,1006,1001,"1,1,1"
20093,1,3,1001,1009,1023,"0,0,1,0,0",8,1,4,0,5,,1002,,"1,2,5"
20096,1,2,1007,1017,1006,"0,1,0,0,1",6,0,4,5,5,1002,1002+1005,,"1,1,1"
20097,1,2,1019,1007,1017,"0,0,0,1,1",6,1,4,5,3,,1002,1002+1005,"1,1,4"
20100,1,1,1002,1007,1024,"0,0,0,1,1",7,1,3,5,2,,1002,1005,"1,1,3"
20101,1,2,1027,1003,1014,"0,0,0,0,3",5,1,5,6,2,1006,,1002,"1,1,2"
20102,1,2,1006,1026,1002,"0,0,1,0,0",7,1,4,2,5,,1002/1003,,"1,1,3"
20104,1,2,1001,1014,1011,"0,1,0,0,1",7,0,3,6,2,,1002,1006,"1,1,5"
20107,1,2,1005,1008,1013,"0,1,0,0,1",6,0,6,1,7,1001,,1003/1004,"1,1,1"
20108,1,1,1019,1003,1007,"0,0,1,0,0",8,1,3,2,4,,,1002,"1,2,4"
20109,1,1,1003,1018,1005,"0,0,0,1,1",9,1,2,0,7,,,1001,"1,2,5"
20110,1,1,1009,1003,1007,"0,1,0,0,1",7,0,5,1,6,1002,,1002,"1,1,2"
20111,1,2,1009,1017,1027,"0,0,0,1,1",4,1,5,7,4,1002,1002+1005,1006,"1,1,1"
20112,1,2,1018,1017,1006,"0,0,1,0,0",7,1,3,4,4,,1002+1005,,"1,1,5"
20113,1,3,1001,1007,1022,"0,0,0,1,1",8,1,3,3,2,,1002,,"1,2,5"
20114,1,1,1010,1021,1010,"0,0,1,0,0",6,1,6,0,7,,1002,,"1,1,2"
20115,1,2,1003,1007,1027,"0,0,0,1,1",6,1,4,5,3,,1002,1006,"1,1,2"
20119,1,2,1026,1003,1013,"0,0,0,0,3",5,1,8,0,5,1002/1003,,1003/1004,"1,1,2"
20122,1,2,1009,1015,1019,"0,0,1,0,0",6,1,5,2,6,1002,1002,,"1,1,4"
20123,1,2,1001,1003,1027,"0,0,1,0,0",8,1,2,4,3,,,1006,"1,2,5"
20129,1,2,1001,1016,1023,"0,0,1,0,0",7,1,5,0,6,,1003,,"1,2,5"
20131,1,2,1004,1026,1016,"0,0,1,0,0",5,1,6,2,7,,1002/1003,1003,"1,1,2"
20133,1,1,1003,1008,1007,"0,1,0,0,1",7,0,5,2,4,,,1002,"1,1,2"
20135,1,1,1010,1007,1002,"0,1,0,0,1",7,0,5,2,4,,1002,,"1,1,3"
20136,1,2,1023,1012,1015,"0,0,0,1,1",5,1,5,3,8,,1001,1002,"1,1,2"
20137,1,2,1005,1023,1014,"0,0,1,0,0",6,1,5,2,6,1001,,1002,"1,1,2"
20138,1,2,1002,1017,1009,"0,1,0,0,1",6,0,5,4,4,,1002+1005,1002,"1,1,3"
20139,1,2,1009,1002,1015,"0,1,0,0,1",6,0,6,2,5,1002,,1002,"1,1,3"
20140,1,1,1008,1004,1002,"0,1,0,0,1",8,0,3,4,2,,,,"1,2,3"
20144,1,2,1016,1014,1001,"0,1,0,0,1",6,0,6,2,5,1003,1002,,"1,1,5"
20145,1,2,1021,1007,1015,"0,0,0,0,3",5,1,7,2,4,1002,1002,1002,"1,1,2"
20146,1,2,1011,1026,1017,"0,0,0,1,1",4,1,5,7,4,1006,1002/1003,1002+1005,"1,1,1"
20147,1,2,1016,1010,1026,"0,0,1,0,0",4,1,8,0,9,1003,,1002/1003,"1,1,1"
20148,1,1,1003,1009,1021,"0,0,1,0,0",7,1,5,0,6,,1002,1002,"1,2,2"
20149,1,2,1010,1013,1006,"0,1,0,0,1",6,0,6,1,7,,1003/1004,,"1,1,1"
20151,1,2,1014,1001,1020,"0,0,1,0,0",8,1,3,2,4,1002,,,"1,3,5"
20154,1,2,1014,1012,1018,"0,0,1,0,0",6,1,4,4,5,1002,1001,,"1,1,5"
20155,1,1,1003,1010,1023,"0,0,1,0,0",7,1,5,0,6,,,,"1,2,2"
20156,1,2,1005,1026,1017,"0,0,1,0,0",5,1,5,3,8,1001,1002/1003,1002+1005,"1,1,1"
20157,1,2,1007,1014,1012,"0,1,0,0,1",5,0,5,5,6,1002,1002,1001,"1,1,1"
20158,1,2,1014,1024,1015,"0,0,0,0,3",4,1,6,6,3,1002,1005,1002,"1,1,1"
20160,1,2,1013,1004,1024,"0,0,0,1,1",6,1,4,5,3,1003/1004,,1005,"1,1,2"
20161,1,1,1010,1010,1007,"0,1,0,0,1",6,0,6,1,7,,,1002,"1,1,1"
20164,1,2,1017,1011,1008,"0,1,0,0,1",5,0,4,8,3,1002+1005,1006,,"1,1,1"
20167,1,2,1007,1014,1019,"0,0,0,0,3",6,1,5,4,2,1002,1002,,"1,1,4"
20169,1,1,1019,1009,1002,"0,0,1,0,0",8,1,3,2,4,,1002,,"1,3,4"
20170,1,1,1009,1010,1023,"0,0,1,0,0",6,1,6,0,7,1002,,,"1,1,2"
20173,1,2,1006,1009,1017,"0,1,0,0,1",6,0,4,4,7,,1002,1002+1005,"1,1,1"
20177,1,3,1001,1009,1003,"0,1,0,0,1",9,0,3,0,6,,1002,,"1,2,5"
20178,1,2,1027,1005,1009,"0,0,0,1,1",6,1,3,4,8,1006,1001,1002,"1,1,1"
20183,1,1,1010,1008,1006,"0,1,0,0,1",7,0,4,2,7,,,,"1,1,1"
20185,1,2,1021,1015,1011,"0,0,0,1,1",5,1,5,5,4,1002,1002,1006,"1,1,2"
20186,1,2,1012,1021,1013,"0,0,1,0,0",5,1,6,2,7,1001,1002,1003/1004,"1,1,2"
20188,1,1,1008,1002,1006,"0,1,0,0,1",8,0,3,3,4,,,,"1,1,3"
20190,1,2,1010,1009,1026,"0,0,1,0,0",5,1,7,0,8,,1002,1002/1003,"1,1,1"
20191,1,2,1006,1027,1008,"0,0,1,0,0",6,1,3,6,4,,1006,,"1,1,1"
20192,1,2,1016,1018,1014,"0,0,0,0,3",5,1,7,2,4,1003,,1002,"1,1,5"
20193,1,2,1015,1006,1015,"0,1,0,0,1",5,0,6,3,7,1002,,1002,"1,1,1"
20195,1,2,1005,1007,1014,"0,1,0,0,1",6,0,5,3,6,1001,1002,1002,"1,1,1"
20199,1,1,1022,1003,1002,"0,0,0,1,1",8,1,3,3,2,,,,"2,2,3"
20200,1,2,1015,1017,1009,"0,1,0,0,1",4,0,7,4,6,1002,1002+1005,1002,"1,1,1"
20201,1,2,1007,1015,1012,"0,1,0,0,1",5,0,5,4,8,1002,1002,1001,"1,1,1"
20205,1,2,1026,1006,1010,"0,0,0,1,1",6,1,5,1,8,1002/1003,,,"1,1,1"
20206,1,2,1011,1013,1010,"0,1,0,0,1",5,0,6,4,5,1006,1003/1004,,"1,1,1"
20207,1,2,1014,1015,1019,"0,0,0,0,3",5,1,6,4,3,1002,1002,,"1,1,4"
20208,1,2,1018,1009,1014,"0,0,0,0,3",6,1,6,2,3,,1002,1002,"1,1,5"
20210,1,2,1027,1010,1011,"0,0,1,0,0",5,1,3,8,4,1006,,1006,"1,1,1"
20211,1,2,1024,1017,1017,"0,0,0,1,1",4,1,4,9,3,1005,1002+1005,1002+1005,"1,1,1"
20212,1,2,1011,1013,1023,"0,0,0,0,3",5,1,6,4,3,1006,1003/1004,,"1,1,2"
20213,1,2,1001,1014,1003,"0,1,0,0,1",8,0,4,2,3,,1002,,"1,2,5"
20215,1,2,1002,1025,1005,"0,0,1,0,0",7,1,4,2,5,,1002/1003,1001,"1,1,3"
20216,1,2,1012,1008,1015,"0,1,0,0,1",5,0,5,4,8,1001,,1002,"1,1,1"
20218,1,1,1008,1004,1008,"0,1,0,0,1",7,0,4,4,3,,,,"1,1,2"
20219,1,2,1002,1002,1026,"0,0,0,0,3",7,1,5,2,2,,,1002/1003,"1,3,3"
20220,1,2,1006,1014,1012,"0,1,0,0,1",6,0,3,5,8,,1002,1001,"1,1,1"
20221,1,2,1018,1015,1012,"0,0,0,1,1",6,1,4,3,7,,1002,1001,"1,1,5"
20222,1,2,1001,1021,1015,"0,0,0,1,1",7,1,5,1,4,,1002,1002,"1,2,5"
20223,1,2,1003,1026,1006,"0,0,0,1,1",7,1,4,1,7,,1002/1003,,"1,1,2"
20224,1,3,1018,1001,1012,"0,0,0,1,1",9,1,1,2,6,,,1001,"1,5,5"
20225,1,3,1001,1022,1012,"0,0,0,1,1",8,1,1,4,6,,,1001,"1,2,5"
20226,1,2,1005,1014,1026,"0,0,1,0,0",5,1,6,2,7,1001,1002,1002/1003,"1,1,1"
20227,1,2,1015,1024,1015,"0,0,0,1,1",4,1,6,5,5,1002,1005,1002,"1,1,1"
20228,1,2,1023,1017,1006,"0,0,1,0,0",6,1,4,4,5,,1002+1005,,"1,1,2"
20229,1,1,1002,1019,1011,"0,0,1,0,0",8,1,1,6,2,,,1006,"1,3,4"
20232,1,2,1001,1013,1003,"0,1,0,0,1",8,0,5,0,4,,1003/1004,,"1,2,5"
20233,1,2,1005,1021,1015,"0,0,0,1,1",6,1,5,1,8,1001,1002,1002,"1,1,2"
20234,1,2,1017,1024,1017,"0,0,0,1,1",4,1,4,9,3,1002+1005,1005,1002+1005,"1,1,1"
20235,1,2,1012,1022,1014,"0,0,1,0,0",5,1,4,6,5,1001,,1002,"1,1,2"
20236,1,1,1021,1009,1002,"0,0,0,1,1",7,1,5,1,4,1002,1002,,"1,2,3"
20237,1,3,1001,1002,1007,"0,1,0,0,1",9,0,3,2,2,,,1002,"1,3,5"
20238,1,2,1008,1024,1017,"0,0,0,1,1",5,1,4,7,3,,1005,1002+1005,"1,1,1"
20239,1,1,1007,1008,1006,"0,1,0,0,1",7,0,4,3,5,1002,,,"1,1,1"
20240,1,2,1011,1027,1008,"0,0,0,1,1",5,1,3,9,2,1006,1006,,"1,1,1"
20242,1,1,1011,1022,1006,"0,0,0,1,1",7,1,1,7,4,1006,,,"1,1,2"
20244,1,2,1017,1025,1004,"0,0,0,0,3",5,1,5,6,2,1002+1005,1002/1003,,"1,1,2"
20245,1,1,1008,1024,1009,"0,0,1,0,0",6,1,4,4,5,,1005,1002,"1,1,1"
20253,1,2,1005,1014,1007,"0,1,0,0,1",6,0,5,3,6,1001,1002,1002,"1,1,1"
20254,1,1,1002,1008,1021,"0,0,0,0,3",7,1,5,2,2,,,1002,"1,2,3"
20255,1,2,1015,1011,1017,"0,1,0,0,1",4,0,5,8,4,1002,1006,1002+1005,"1,1,1"
20256,1,2,1027,1013,1005,"0,0,1,0,0",5,1,5,4,6,1006,1003/1004,1001,"1,1,1"
20257,1,2,1014,1011,1016,"0,1,0,0,1",4,0,6,6,5,1002,1006,1003,"1,1,1"
20259,1,3,1001,1009,1007,"0,1,0,0,1",8,0,4,1,5,,1002,1002,"1,1,5"
20263,1,2,1017,1012,1015,"0,1,0,0,1",4,0,5,6,8,1002+1005,1001,1002,"1,1,1"
20264,1,2,1001,1015,1027,"0,0,0,1,1",6,1,4,5,3,,1002,1006,"1,1,5"
20267,1,2,1015,1011,1015,"0,1,0,0,1",4,0,6,6,5,1002,1006,1002,"1,1,1"
20268,1,2,1003,1022,1016,"0,0,1,0,0",6,1,5,2,6,,,1003,"1,2,2"
20270,1,2,1019,1017,1002,"0,0,0,1,1",7,1,3,5,2,,1002+1005,,"1,3,4"
20272,1,2,1016,1027,1011,"0,0,1,0,0",4,1,4,8,5,1003,1006,1006,"1,1,1"
20273,1,2,1025,1012,1009,"0,0,0,1,1",5,1,5,3,8,1002/1003,1001,1002,"1,1,1"
